measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Poland,Male,50 to 54,Road injuries,Number,2019,225.46707712094945,299.246960296469,170.54689972303015
Deaths,Poland,Female,50 to 54,Road injuries,Number,2019,44.86997379113095,62.45746968639727,32.749281472458506
Deaths,Poland,Male,55 to 59,Road injuries,Number,2019,226.69996764350051,294.75550489991343,171.1719812337547
Deaths,Poland,Female,55 to 59,Road injuries,Number,2019,55.74535129250545,76.34091355890655,41.356285558445336
Deaths,Poland,Male,60 to 64,Road injuries,Number,2019,238.63748014403802,304.66169126635083,183.65421595084607
Deaths,Poland,Female,60 to 64,Road injuries,Number,2019,69.60183901256403,91.78647636653045,52.47928206049434
Deaths,Poland,Male,65 to 69,Road injuries,Number,2019,196.49006095656733,249.53125635888333,152.81048821772168
Deaths,Poland,Female,65 to 69,Road injuries,Number,2019,82.41042053917761,107.26106785394983,64.03216403919583
Deaths,Poland,Male,70 to 74,Road injuries,Number,2019,136.11699359236832,172.0585531673392,107.18060513296057
Deaths,Poland,Female,70 to 74,Road injuries,Number,2019,84.13105080077919,114.82961267014998,64.84309446731869
Deaths,Poland,Male,75 to 79,Road injuries,Number,2019,89.27684017376684,110.39391820402774,71.25203229821591
Deaths,Poland,Female,75 to 79,Road injuries,Number,2019,71.83556883681022,98.47325707088321,55.577992989417616
Deaths,Poland,Male,80 plus,Road injuries,Number,2019,136.59848236127576,165.87818074298158,111.95231944534677
Deaths,Poland,Female,80 plus,Road injuries,Number,2019,138.65802611314655,188.0914268852877,107.55850344704471
Deaths,Poland,Male,All Ages,Road injuries,Number,2019,2949.7237637466014,3654.857531277763,2370.817446258332
Deaths,Poland,Female,All Ages,Road injuries,Number,2019,903.0574548289475,1193.5106833073737,709.069472501939
Deaths,Serbia,Male,20 to 24,Road injuries,Number,2018,41.997126144032116,54.47149162014172,31.927400276013007
Deaths,Serbia,Female,20 to 24,Road injuries,Number,2018,9.437932605466953,12.893627190169948,6.608808795858669
Deaths,Serbia,Male,25 to 29,Road injuries,Number,2018,36.58202272524463,47.605686162447824,27.095093053015436
Deaths,Serbia,Female,25 to 29,Road injuries,Number,2018,9.128600700568384,13.234143397702278,5.90721412781208
Deaths,Serbia,Male,30 to 34,Road injuries,Number,2018,44.61314693534024,58.95337908259241,32.46702061822956
Deaths,Serbia,Female,30 to 34,Road injuries,Number,2018,6.9270733293438855,10.156301221650004,4.595858983165811
Deaths,Serbia,Male,35 to 39,Road injuries,Number,2018,36.00486222219112,48.59985477873181,25.287054132349834
Deaths,Serbia,Female,35 to 39,Road injuries,Number,2018,7.204692549530611,10.404393799511148,4.646484656314128
Deaths,Serbia,Male,40 to 44,Road injuries,Number,2018,36.31261841353028,49.55195330837434,24.987048839656854
Deaths,Serbia,Female,40 to 44,Road injuries,Number,2018,8.148751215189497,11.978640080181542,5.1374976051970505
Deaths,Serbia,Male,45 to 49,Road injuries,Number,2018,35.970010295288915,50.64550762287428,23.906966735369696
Deaths,Serbia,Female,45 to 49,Road injuries,Number,2018,9.39604900510668,13.590385498601695,6.418798351175803
Deaths,Serbia,Male,50 to 54,Road injuries,Number,2018,41.3605306252756,58.43307784397208,28.059673080016722
Deaths,Serbia,Female,50 to 54,Road injuries,Number,2018,10.614052358596163,15.069565567854964,7.30350843608825
Deaths,Serbia,Male,55 to 59,Road injuries,Number,2018,43.67206201938591,62.571071847218,28.522636468135936
Deaths,Serbia,Female,55 to 59,Road injuries,Number,2018,11.484161730528102,16.062931421435184,7.449227884497631
Deaths,Serbia,Male,60 to 64,Road injuries,Number,2018,46.336404934137235,65.27330186757511,31.5148256376525
Deaths,Serbia,Female,60 to 64,Road injuries,Number,2018,15.063811317819415,22.093317829704343,10.010612784025602
Deaths,Serbia,Male,65 to 69,Road injuries,Number,2018,45.84664846711307,63.09082128324721,31.049805284183023
Deaths,Serbia,Female,65 to 69,Road injuries,Number,2018,19.040127923557893,27.332978942019626,12.819373453022509
Deaths,Serbia,Male,70 to 74,Road injuries,Number,2018,28.53585268887747,41.48498805310812,20.088361802327807
Deaths,Serbia,Female,70 to 74,Road injuries,Number,2018,15.340257007222283,22.14366706451412,10.270952158498353
Deaths,Serbia,Male,75 to 79,Road injuries,Number,2018,31.417633408232447,43.896563430608396,22.30448489826934
Deaths,Serbia,Female,75 to 79,Road injuries,Number,2018,18.86802514666959,27.09856900134799,12.649385279032801
Deaths,Serbia,Male,80 plus,Road injuries,Number,2018,43.78972573921829,56.64024362864819,33.82442219446406
Deaths,Serbia,Female,80 plus,Road injuries,Number,2018,32.067817685766364,41.22730024227966,24.501430874390444
Deaths,Serbia,Male,All Ages,Road injuries,Number,2018,542.9611479262628,676.388931596774,426.1818355409017
Deaths,Serbia,Female,All Ages,Road injuries,Number,2018,185.8274365124332,231.3678239922694,146.70053289171614
Deaths,Greece,Male,20 to 24,Road injuries,Number,2019,91.21181475368078,100.64042062234131,79.96675543978147
Deaths,Greece,Female,20 to 24,Road injuries,Number,2019,19.718461489750354,23.17713774084697,16.517673004847317
Deaths,Greece,Male,25 to 29,Road injuries,Number,2019,74.60093045656099,85.2630292081141,63.794516407217415
Deaths,Greece,Female,25 to 29,Road injuries,Number,2019,13.122206727096739,16.054289875507912,10.657345021421776
Deaths,Greece,Male,30 to 34,Road injuries,Number,2019,63.77083204844794,74.87020048536297,53.51774261176278
Deaths,Greece,Female,30 to 34,Road injuries,Number,2019,13.435275638485459,16.801553152725795,10.716861072194533
Deaths,Greece,Male,35 to 39,Road injuries,Number,2019,66.97477575294148,81.34798377672128,53.961153804062654
Deaths,Greece,Female,35 to 39,Road injuries,Number,2019,14.378692005206995,18.17753795825876,11.154104607941491
Deaths,Greece,Male,40 to 44,Road injuries,Number,2019,72.17890837192735,86.59001550814413,58.909217057710045
Deaths,Greece,Female,40 to 44,Road injuries,Number,2019,15.84928585497424,20.137609098167506,12.22262013394473
Deaths,Greece,Male,45 to 49,Road injuries,Number,2019,71.23414249330382,87.3675103677329,55.75680876124292
Deaths,Greece,Female,45 to 49,Road injuries,Number,2019,15.645245354902178,19.919227349074223,12.132205245307286
Deaths,Greece,Male,50 to 54,Road injuries,Number,2019,65.81959267620233,80.58975919285623,52.302515239945414
Deaths,Greece,Female,50 to 54,Road injuries,Number,2019,16.992688779537623,21.45255916056691,13.47012509535413
Deaths,Greece,Male,55 to 59,Road injuries,Number,2019,58.47541189852696,72.12354662011788,47.4051564515691
Deaths,Greece,Female,55 to 59,Road injuries,Number,2019,15.824029582355903,20.01258929298504,12.261583340839524
Deaths,Greece,Male,60 to 64,Road injuries,Number,2019,55.77754787218204,68.73140233894216,45.391435064388496
Deaths,Greece,Female,60 to 64,Road injuries,Number,2019,18.239968438432566,22.947412605289337,14.501334814231797
Deaths,Greece,Male,65 to 69,Road injuries,Number,2019,54.155685487521296,65.50456359606581,44.36980983207341
Deaths,Greece,Female,65 to 69,Road injuries,Number,2019,21.247083336850363,26.774599568817496,16.70237155244822
Deaths,Greece,Male,70 to 74,Road injuries,Number,2019,61.45203684265329,74.14961141857468,50.377727526651846
Deaths,Greece,Female,70 to 74,Road injuries,Number,2019,24.35358787851889,31.560332350779927,18.77053152206739
Deaths,Greece,Male,75 to 79,Road injuries,Number,2019,60.70072440202266,74.86331094958189,48.69054880360612
Deaths,Greece,Female,75 to 79,Road injuries,Number,2019,29.131372632532027,37.30848728936434,22.492356137863588
Deaths,Greece,Male,80 plus,Road injuries,Number,2019,110.64159450323397,131.75999038953452,90.97817458265452
Deaths,Greece,Female,80 plus,Road injuries,Number,2019,59.823333627045805,73.34983145536329,47.08543576861178
Deaths,Greece,Male,All Ages,Road injuries,Number,2019,976.6002542553645,1046.6155491056727,906.6572946342756
Deaths,Greece,Female,All Ages,Road injuries,Number,2019,301.151340211888,341.0663052935128,276.82922387824004
Deaths,Andorra,Male,20 to 24,Road injuries,Number,2018,0.5860577774344768,0.7851084144629066,0.42814329777147814
Deaths,Andorra,Female,20 to 24,Road injuries,Number,2018,0.1270788269758842,0.16336291295478927,0.09052167640387807
Deaths,Andorra,Male,25 to 29,Road injuries,Number,2018,0.5423665085391298,0.7797271472601575,0.3585535023663796
Deaths,Andorra,Female,25 to 29,Road injuries,Number,2018,0.10990026602048238,0.15319766032889887,0.07051325112313073
Deaths,Andorra,Male,30 to 34,Road injuries,Number,2018,0.4830023410663919,0.7127016587744177,0.30635975219546724
Deaths,Andorra,Female,30 to 34,Road injuries,Number,2018,0.10234512984537733,0.15103502260504642,0.05718693580026485
Deaths,Andorra,Male,35 to 39,Road injuries,Number,2018,0.5209116748410442,0.7617058232791253,0.32935830789913134
Deaths,Andorra,Female,35 to 39,Road injuries,Number,2018,0.12464166786013206,0.19018848142084865,0.07098284492423046
Deaths,Andorra,Male,40 to 44,Road injuries,Number,2018,0.5368103558136612,0.775467418989895,0.32415407560902654
Deaths,Andorra,Female,40 to 44,Road injuries,Number,2018,0.13641076652823814,0.20517045756505206,0.08170589938999288
Deaths,Andorra,Male,45 to 49,Road injuries,Number,2018,0.512583654365322,0.7662069233238794,0.31698403803950664
Deaths,Andorra,Female,45 to 49,Road injuries,Number,2018,0.1510147701671765,0.2216908541744094,0.09669806035420121
Deaths,Andorra,Male,50 to 54,Road injuries,Number,2018,0.4553127666523073,0.682771736851099,0.27943605077762856
Deaths,Andorra,Female,50 to 54,Road injuries,Number,2018,0.15399826495800284,0.23036396448238805,0.0965008242077627
Deaths,Andorra,Male,55 to 59,Road injuries,Number,2018,0.3912532114059544,0.57046838377427,0.24954048826320702
Deaths,Andorra,Female,55 to 59,Road injuries,Number,2018,0.1502861848330096,0.22326105268513458,0.08867915640012543
Deaths,Andorra,Male,60 to 64,Road injuries,Number,2018,0.29431420975541683,0.44802507179737405,0.19085526076332515
Deaths,Andorra,Female,60 to 64,Road injuries,Number,2018,0.12632170911457524,0.20493485326091634,0.07284906054813495
Deaths,Andorra,Male,65 to 69,Road injuries,Number,2018,0.2509169450079926,0.3786621291065022,0.15050619107623667
Deaths,Andorra,Female,65 to 69,Road injuries,Number,2018,0.13028619325938864,0.20112900029276096,0.07299037610427528
Deaths,Andorra,Male,70 to 74,Road injuries,Number,2018,0.2758007961098227,0.4008135091677201,0.17502732983541822
Deaths,Andorra,Female,70 to 74,Road injuries,Number,2018,0.1273443862626263,0.20042438660981943,0.07401754899023451
Deaths,Andorra,Male,75 to 79,Road injuries,Number,2018,0.24268614713127531,0.35017220573268276,0.15703737816077906
Deaths,Andorra,Female,75 to 79,Road injuries,Number,2018,0.14635857253619514,0.22738364198197392,0.08058035576900967
Deaths,Andorra,Male,80 plus,Road injuries,Number,2018,0.565572084359919,0.7524151137627686,0.41754415929113253
Deaths,Andorra,Female,80 plus,Road injuries,Number,2018,0.31711027172976136,0.43383397736839047,0.21913343917505154
Deaths,Andorra,Male,All Ages,Road injuries,Number,2018,6.017118463963824,7.8651119747027565,4.409051068303709
Deaths,Andorra,Female,All Ages,Road injuries,Number,2018,2.0915470999386163,2.705884620190459,1.5786683598117368
Deaths,Iceland,Male,20 to 24,Road injuries,Number,2019,1.0691852739117096,1.3864762303474611,0.8037966949641525
Deaths,Iceland,Female,20 to 24,Road injuries,Number,2019,0.37142989131494597,0.48371265419932896,0.2793312559256834
Deaths,Iceland,Male,25 to 29,Road injuries,Number,2019,0.7422172182417232,0.9911332620644631,0.5324864525660505
Deaths,Iceland,Female,25 to 29,Road injuries,Number,2019,0.2635768574963033,0.3481798172955351,0.19290776324173828
Deaths,Iceland,Male,30 to 34,Road injuries,Number,2019,0.5136020699331615,0.6726116280377917,0.37031854057287433
Deaths,Iceland,Female,30 to 34,Road injuries,Number,2019,0.17586982516512112,0.23533578145119238,0.13107687595252412
Deaths,Iceland,Male,35 to 39,Road injuries,Number,2019,0.49851110066302173,0.6816756345677174,0.3436423415550664
Deaths,Iceland,Female,35 to 39,Road injuries,Number,2019,0.168364856652877,0.23070033117037322,0.12292666596289038
Deaths,Iceland,Male,40 to 44,Road injuries,Number,2019,0.4291254862334941,0.5795029309898663,0.30312278832638645
Deaths,Iceland,Female,40 to 44,Road injuries,Number,2019,0.15420317492789004,0.20347024018122717,0.11430721041787882
Deaths,Iceland,Male,45 to 49,Road injuries,Number,2019,0.4199993349000582,0.5837727449357395,0.29196991401243927
Deaths,Iceland,Female,45 to 49,Road injuries,Number,2019,0.16523105187642154,0.21561462221596586,0.12382676383693082
Deaths,Iceland,Male,50 to 54,Road injuries,Number,2019,0.390614611781593,0.5229383866945604,0.2737469425629718
Deaths,Iceland,Female,50 to 54,Road injuries,Number,2019,0.17635347608455873,0.22682498862235145,0.13420131724747125
Deaths,Iceland,Male,55 to 59,Road injuries,Number,2019,0.4124705267798672,0.5482403182701929,0.29437925618493754
Deaths,Iceland,Female,55 to 59,Road injuries,Number,2019,0.19142855304241216,0.2554114820743725,0.1402676541922741
Deaths,Iceland,Male,60 to 64,Road injuries,Number,2019,0.38645107886902685,0.5190176643839607,0.27303717632891983
Deaths,Iceland,Female,60 to 64,Road injuries,Number,2019,0.1935645074079711,0.2502455841236174,0.1488633070255288
Deaths,Iceland,Male,65 to 69,Road injuries,Number,2019,0.37582505878969147,0.49544999431444886,0.2784028659802253
Deaths,Iceland,Female,65 to 69,Road injuries,Number,2019,0.20687699147338265,0.2631150774689989,0.1572803012632902
Deaths,Iceland,Male,70 to 74,Road injuries,Number,2019,0.4075880582665825,0.5323977444589062,0.29794972300904105
Deaths,Iceland,Female,70 to 74,Road injuries,Number,2019,0.21941609251435878,0.2882063322432169,0.16066244467567922
Deaths,Iceland,Male,75 to 79,Road injuries,Number,2019,0.394657770934129,0.5281542672268288,0.2775232770163585
Deaths,Iceland,Female,75 to 79,Road injuries,Number,2019,0.23552734293239866,0.31407862798207903,0.1716054406248885
Deaths,Iceland,Male,80 plus,Road injuries,Number,2019,0.8750507407230256,1.073585616790275,0.6850155552975851
Deaths,Iceland,Female,80 plus,Road injuries,Number,2019,0.5753240692145336,0.7083946712326114,0.42367655719817987
Deaths,Iceland,Male,All Ages,Road injuries,Number,2019,7.728849528878313,8.744695109433716,6.820254786990241
Deaths,Iceland,Female,All Ages,Road injuries,Number,2019,3.608427292421786,4.113025708331921,3.181226414290912
Deaths,Austria,Male,20 to 24,Road injuries,Number,2017,35.887288798793385,41.35369489888704,30.56233947934196
Deaths,Austria,Female,20 to 24,Road injuries,Number,2017,6.8444042229812485,8.408484435871785,5.445063046370587
Deaths,Austria,Male,25 to 29,Road injuries,Number,2017,21.325966447296206,25.33026866958786,17.707688681910692
Deaths,Austria,Female,25 to 29,Road injuries,Number,2017,5.236657550144428,6.617252495795867,4.051049801170984
Deaths,Austria,Male,30 to 34,Road injuries,Number,2017,19.076675568394503,23.492331859933042,15.304423082726197
Deaths,Austria,Female,30 to 34,Road injuries,Number,2017,4.404605783409645,5.5134886168127615,3.482560500722293
Deaths,Austria,Male,35 to 39,Road injuries,Number,2017,18.76467708811459,22.703897839871022,15.211955851600598
Deaths,Austria,Female,35 to 39,Road injuries,Number,2017,4.34467568536448,5.478106470147797,3.412481681271818
Deaths,Austria,Male,40 to 44,Road injuries,Number,2017,19.802058224777216,24.07533919792528,16.250136737120584
Deaths,Austria,Female,40 to 44,Road injuries,Number,2017,5.893995696424674,7.45598187690189,4.543528955237872
Deaths,Austria,Male,45 to 49,Road injuries,Number,2017,26.694026910575445,32.354498169198166,21.729421081895147
Deaths,Austria,Female,45 to 49,Road injuries,Number,2017,6.028100921433116,7.605667168521504,4.7119450862801004
Deaths,Austria,Male,50 to 54,Road injuries,Number,2017,28.336909991046166,33.69223549265333,23.14238420637612
Deaths,Austria,Female,50 to 54,Road injuries,Number,2017,7.102568531606843,8.738388667432828,5.639445279296721
Deaths,Austria,Male,55 to 59,Road injuries,Number,2017,25.796074452149917,31.001041597681223,21.380647830070206
Deaths,Austria,Female,55 to 59,Road injuries,Number,2017,7.818113975522363,9.78996090694049,6.034314370940262
Deaths,Austria,Male,60 to 64,Road injuries,Number,2017,20.252061605655815,24.201149719170697,16.732276325875116
Deaths,Austria,Female,60 to 64,Road injuries,Number,2017,7.665645391662485,9.441905599962412,6.113516557654744
Deaths,Austria,Male,65 to 69,Road injuries,Number,2017,20.81903025582046,24.66787707500591,17.441049982858218
Deaths,Austria,Female,65 to 69,Road injuries,Number,2017,9.739699502541724,11.881186299056553,7.830177912042081
Deaths,Austria,Male,70 to 74,Road injuries,Number,2017,20.896568252848645,25.228210555853423,17.047647541432312
Deaths,Austria,Female,70 to 74,Road injuries,Number,2017,11.784357947380117,14.542762708543588,9.405044958876237
Deaths,Austria,Male,75 to 79,Road injuries,Number,2017,22.960194045187002,28.135320100712473,18.792466779679767
Deaths,Austria,Female,75 to 79,Road injuries,Number,2017,14.490072287313057,17.8872413287707,11.361914165408425
Deaths,Austria,Male,80 plus,Road injuries,Number,2017,35.73201228387458,41.513939546819955,30.135391112746174
